idExpediente,strCodExpedienteExt,strCodExpediente,idOrganizacionPolitica,strOrganizacionPolitica,strDepartamento,strProvincia,strDistrito,strEstadoExped,strTipoEleccion,idJuradoElectoral,strJuradoElectoral,idTipoExpediente,strTipoExpediente,idMateria,strMateria,ID
141377,SEPEG.2021003907,2021.11115.EGN.MAYN.NEL.MSF.00,2218,PARTIDO POLITICO NACIONAL PERU LIBRE,LORETO,MAYNAS,SAN JUAN BAUTISTA,RESUELTO,SEGUNDA VUELTA PRESIDENCIAL,1611,MAYNAS,15,NULIDAD ELECTORAL,15,MESA DE SUFRAGIO,PE-LOR
141338,SEPEG.2021003870,2021.11076.EGN.MAYN.NEL.MSF.00,2218,PARTIDO POLITICO NACIONAL PERU LIBRE,LORETO,MAYNAS,PUNCHANA,RESUELTO,SEGUNDA VUELTA PRESIDENCIAL,1611,MAYNAS,15,NULIDAD ELECTORAL,15,MESA DE SUFRAGIO,PE-LOR
141489,SEPEG.2021004019,2021.11209.EGN.AAMZ.NEL.MSF.00,1366,FUERZA POPULAR,LORETO,DATEM DEL MARAÑON,CAHUAPANAS,RESUELTO,SEGUNDA VUELTA PRESIDENCIAL,1567,ALTO AMAZONAS,15,NULIDAD ELECTORAL,15,MESA DE SUFRAGIO,PE-LOR
141447,SEPEG.2021003977,2021.11185.EGN.AAMZ.NEL.MSF.00,1366,FUERZA POPULAR,LORETO,ALTO AMAZONAS,BALSAPUERTO,RESUELTO,SEGUNDA VUELTA PRESIDENCIAL,1567,ALTO AMAZONAS,15,NULIDAD ELECTORAL,15,MESA DE SUFRAGIO,PE-LOR
141694,SEPEG.2021004224,2021.11413.GEN.CAJA.NEL.MSF.00,1366,FUERZA POPULAR,CAJAMARCA,CELENDIN,CORTEGANA,RESUELTO,SEGUNDA VUELTA PRESIDENCIAL,1572,CAJAMARCA,15,NULIDAD ELECTORAL,15,MESA DE SUFRAGIO,PE-CAJ
140678,SEPEG.2021003219,2021.10428.EGN.CSCO.NEL.MSF.00,1366,FUERZA POPULAR,CUSCO,QUISPICANCHI,CCATCA,RESUELTO,SEGUNDA VUELTA PRESIDENCIAL,1583,CUSCO,15,NULIDAD ELECTORAL,15,MESA DE SUFRAGIO,PE-CUS
140653,SEPEG.2021003194,2021.10403.GEN.TACN.NEL.MSF.00,1366,FUERZA POPULAR,TACNA,TACNA,CORONEL GREGORIO ALBARRACIN LANCHIPA,RESUELTO,SEGUNDA VUELTA PRESIDENCIAL,1622,TACNA,15,NULIDAD ELECTORAL,15,MESA DE SUFRAGIO,PE-TAC
141905,SEPEG.2021004431,SEPEG.2021003192APL.01,1366,FUERZA POPULAR,HUANUCO,MARAÑON,SANTA ROSA DE ALTO YANAJANCA,RESUELTO,SEGUNDA VUELTA PRESIDENCIAL,1596,LEONCIO PRADO,15,NULIDAD ELECTORAL,2,APELACIÓN,PE-HUC
141042,SEPEG.2021003580,2021.10781.EGN.BAGU.NEL.MSF.00,1366,FUERZA POPULAR,AMAZONAS,BAGUA,COPALLIN,RESUELTO,SEGUNDA VUELTA PRESIDENCIAL,1571,BAGUA,15,NULIDAD ELECTORAL,15,MESA DE SUFRAGIO,PE-AMA
140562,SEPEG.2021003105,2021.10314.GEN.TBPT.NEL.MSF.00,1366,FUERZA POPULAR,MADRE DE DIOS,TAMBOPATA,TAMBOPATA,RESUELTO,SEGUNDA VUELTA PRESIDENCIAL,1623,TAMBOPATA,15,NULIDAD ELECTORAL,15,MESA DE SUFRAGIO,PE-MDD
140434,SEPEG.2021002978,2021.10186.EGN.MOYO.NEL.MSF.00,1366,FUERZA POPULAR,SAN MARTIN,TOCACHE,TOCACHE,RESUELTO,SEGUNDA VUELTA PRESIDENCIAL,1612,MOYOBAMBA,15,NULIDAD ELECTORAL,15,MESA DE SUFRAGIO,PE-SAM
141952,SEPEG.2021004478,SEPEG.2021002911APL.01,1366,FUERZA POPULAR,CUSCO,QUISPICANCHI,CCATCA,RESUELTO,SEGUNDA VUELTA PRESIDENCIAL,1583,CUSCO,15,NULIDAD ELECTORAL,2,APELACIÓN,PE-CUS
141923,SEPEG.2021004449,SEPEG.2021002827APL.01,1366,FUERZA POPULAR,ANCASH,POMABAMBA,HUAYLLAN,RESUELTO,SEGUNDA VUELTA PRESIDENCIAL,1590,HUARI,15,NULIDAD ELECTORAL,2,APELACIÓN,PE-ANC
141556,SEPEG.2021004086,2021.11276.EGN.AAMZ.NEL.MSF.00,1366,FUERZA POPULAR,LORETO,ALTO AMAZONAS,BALSAPUERTO,RESUELTO,SEGUNDA VUELTA PRESIDENCIAL,1567,ALTO AMAZONAS,15,NULIDAD ELECTORAL,15,MESA DE SUFRAGIO,PE-LOR
141547,SEPEG.2021004077,2021.11267.EGN.AAMZ.NEL.MSF.00,1366,FUERZA POPULAR,LORETO,DATEM DEL MARAÑON,ANDOAS,RESUELTO,SEGUNDA VUELTA PRESIDENCIAL,1567,ALTO AMAZONAS,15,NULIDAD ELECTORAL,15,MESA DE SUFRAGIO,PE-LOR
141432,SEPEG.2021003962,2021.11170.EGN.HVCA.NEL.MSF.00,1366,FUERZA POPULAR,HUANCAVELICA,HUANCAVELICA,ACORIA,RESUELTO,SEGUNDA VUELTA PRESIDENCIAL,1586,HUANCAVELICA,15,NULIDAD ELECTORAL,15,MESA DE SUFRAGIO,PE-HUV
141924,SEPEG.2021004450,SEPEG.2021003290APL.01,1366,FUERZA POPULAR,PUNO,YUNGUYO,ANAPIA,RESUELTO,SEGUNDA VUELTA PRESIDENCIAL,1617,PUNO,15,NULIDAD ELECTORAL,2,APELACIÓN,PE-PUN
140797,SEPEG.2021003337,2021.10546.GEN.ABAN.NEL.MSF.00,1366,FUERZA POPULAR,APURIMAC,AYMARAES,TINTAY,RESUELTO,SEGUNDA VUELTA PRESIDENCIAL,1566,ABANCAY,15,NULIDAD ELECTORAL,15,MESA DE SUFRAGIO,PE-APU
140718,SEPEG.2021003259,2021.10468.GEN.HMGA.NEL.MSF.00,1366,FUERZA POPULAR,AYACUCHO,HUANTA,IGUAIN,RESUELTO,SEGUNDA VUELTA PRESIDENCIAL,1585,HUAMANGA,15,NULIDAD ELECTORAL,15,MESA DE SUFRAGIO,PE-AYA
140357,SEPEG.2021002902,2021.10110.EGN.CAST.NEL.MSF.00,1366,FUERZA POPULAR,AREQUIPA,CASTILLA,APLAO,RESUELTO,SEGUNDA VUELTA PRESIDENCIAL,1577,CASTILLA,15,NULIDAD ELECTORAL,15,MESA DE SUFRAGIO,PE-ARE
140308,SEPEG.2021002854,2021.10062.EGN.CAST.NEL.MSF.00,1366,FUERZA POPULAR,AREQUIPA,CASTILLA,APLAO,RESUELTO,SEGUNDA VUELTA PRESIDENCIAL,1577,CASTILLA,15,NULIDAD ELECTORAL,15,MESA DE SUFRAGIO,PE-ARE
141833,SEPEG.2021004363,SEPEG.2021003378APL.01,1366,FUERZA POPULAR,AMAZONAS,LUYA,COLCAMAR,RESUELTO,SEGUNDA VUELTA PRESIDENCIAL,1578,CHACHAPOYAS,15,NULIDAD ELECTORAL,2,APELACIÓN,PE-AMA
142102,SEPEG.2021004616,SEPEG.2021003071APL.01,1366,FUERZA POPULAR,MADRE DE DIOS,TAMBOPATA,TAMBOPATA,RESUELTO,SEGUNDA VUELTA PRESIDENCIAL,1623,TAMBOPATA,15,NULIDAD ELECTORAL,2,APELACIÓN,PE-MDD
140810,SEPEG.2021003350,2021.10559.EGN.CNCH.NEL.MSF.00,1366,FUERZA POPULAR,CUSCO,ESPINAR,ESPINAR,RESUELTO,SEGUNDA VUELTA PRESIDENCIAL,1574,CANCHIS,15,NULIDAD ELECTORAL,15,MESA DE SUFRAGIO,PE-CUS
140760,SEPEG.2021003300,2021.10509.GEN.HNCO.NEL.MSF.00,1366,FUERZA POPULAR,HUANUCO,HUANUCO,AMARILIS,RESUELTO,SEGUNDA VUELTA PRESIDENCIAL,1588,HUANUCO,15,NULIDAD ELECTORAL,15,MESA DE SUFRAGIO,PE-HUC
140655,SEPEG.2021003196,2021.10405.GEN.TACN.NEL.MSF.00,1366,FUERZA POPULAR,TACNA,TACNA,CORONEL GREGORIO ALBARRACIN LANCHIPA,RESUELTO,SEGUNDA VUELTA PRESIDENCIAL,1622,TACNA,15,NULIDAD ELECTORAL,15,MESA DE SUFRAGIO,PE-TAC
140471,SEPEG.2021003014,2021.10223.EGN.SULL.NEL.MSF.00,1366,FUERZA POPULAR,PIURA,AYABACA,FRIAS,RESUELTO,SEGUNDA VUELTA PRESIDENCIAL,1621,SULLANA,15,NULIDAD ELECTORAL,15,MESA DE SUFRAGIO,PE-PIU
140414,SEPEG.2021002958,2021.10166.EGN.LIN2.NEL.MSF.00,2218,PARTIDO POLITICO NACIONAL PERU LIBRE,LIMA,LIMA,COMAS,RESUELTO,SEGUNDA VUELTA PRESIDENCIAL,1602,LIMA NORTE 2,15,NULIDAD ELECTORAL,15,MESA DE SUFRAGIO,PE-LIM
140276,SEPEG.2021002822,2021.10030.EGN.HVCA.NEL.MSF.00,1366,FUERZA POPULAR,HUANCAVELICA,CASTROVIRREYNA,AURAHUA,RESUELTO,SEGUNDA VUELTA PRESIDENCIAL,1586,HUANCAVELICA,15,NULIDAD ELECTORAL,15,MESA DE SUFRAGIO,PE-HUV
142098,SEPEG.2021004612,SEPEG.2021003400APL.01,1366,FUERZA POPULAR,AYACUCHO,LA MAR,ANCO,RESUELTO,SEGUNDA VUELTA PRESIDENCIAL,1585,HUAMANGA,15,NULIDAD ELECTORAL,2,APELACIÓN,PE-AYA
140543,SEPEG.2021003086,2021.10295.EGN.TBPT.NEL.MSF.00,1366,FUERZA POPULAR,MADRE DE DIOS,TAMBOPATA,TAMBOPATA,RESUELTO,SEGUNDA VUELTA PRESIDENCIAL,1623,TAMBOPATA,15,NULIDAD ELECTORAL,15,MESA DE SUFRAGIO,PE-MDD
140541,SEPEG.2021003084,2021.10293.EGN.TBPT.NEL.MSF.00,1366,FUERZA POPULAR,MADRE DE DIOS,TAMBOPATA,TAMBOPATA,RESUELTO,SEGUNDA VUELTA PRESIDENCIAL,1623,TAMBOPATA,15,NULIDAD ELECTORAL,15,MESA DE SUFRAGIO,PE-MDD
141545,SEPEG.2021004075,2021.11265.EGN.AAMZ.NEL.MSF.00,1366,FUERZA POPULAR,LORETO,ALTO AMAZONAS,BALSAPUERTO,RESUELTO,SEGUNDA VUELTA PRESIDENCIAL,1567,ALTO AMAZONAS,15,NULIDAD ELECTORAL,15,MESA DE SUFRAGIO,PE-LOR
140832,SEPEG.2021003372,2021.10581.EGN.HMGA.NEL.MSF.00,1366,FUERZA POPULAR,AYACUCHO,HUAMANGA,ACOS VINCHOS,RESUELTO,SEGUNDA VUELTA PRESIDENCIAL,1585,HUAMANGA,15,NULIDAD ELECTORAL,15,MESA DE SUFRAGIO,PE-AYA
140728,SEPEG.2021003269,2021.10478.GEN.HMGA.NEL.MSF.00,1366,FUERZA POPULAR,AYACUCHO,HUANTA,UCHURACCAY,RESUELTO,SEGUNDA VUELTA PRESIDENCIAL,1585,HUAMANGA,15,NULIDAD ELECTORAL,15,MESA DE SUFRAGIO,PE-AYA
140205,SEPEG.2021002753,2021.09962.GEN.AQP1.NEL.MSF.00,1366,FUERZA POPULAR,AREQUIPA,AREQUIPA,MIRAFLORES,RESUELTO,SEGUNDA VUELTA PRESIDENCIAL,1569,AREQUIPA 1,15,NULIDAD ELECTORAL,15,MESA DE SUFRAGIO,PE-ARE
142376,SEPEG.2021004877,SEPEG.2021002800APL.01,1366,FUERZA POPULAR,HUANCAVELICA,ANGARAES,JULCAMARCA,RESUELTO,SEGUNDA VUELTA PRESIDENCIAL,1586,HUANCAVELICA,15,NULIDAD ELECTORAL,2,APELACIÓN,PE-HUV
141742,SEPEG.2021004272,2021.11458.EGN.AAMZ.NEL.MSF.00,1366,FUERZA POPULAR,LORETO,DATEM DEL MARAÑON,MORONA,RESUELTO,SEGUNDA VUELTA PRESIDENCIAL,1567,ALTO AMAZONAS,15,NULIDAD ELECTORAL,15,MESA DE SUFRAGIO,PE-LOR
141597,SEPEG.2021004127,2021.11317.EGN.CHTA.NEL.MSF.00,1366,FUERZA POPULAR,CAJAMARCA,CUTERVO,QUEROCOTILLO,RESUELTO,SEGUNDA VUELTA PRESIDENCIAL,1581,CHOTA,15,NULIDAD ELECTORAL,15,MESA DE SUFRAGIO,PE-CAJ
141478,SEPEG.2021004008,2021.11203.GEN.PUNO.NEL.MSF.00,1366,FUERZA POPULAR,PUNO,PUNO,VILQUE,RESUELTO,SEGUNDA VUELTA PRESIDENCIAL,1617,PUNO,15,NULIDAD ELECTORAL,15,MESA DE SUFRAGIO,PE-PUN
140627,SEPEG.2021003168,2021.10377.GEN.LIC1.NEL.MSF.00,1366,FUERZA POPULAR,AMERICA,ARGENTINA,ROSARIO DE SANTA FE,RESUELTO,SEGUNDA VUELTA PRESIDENCIAL,1597,LIMA CENTRO 1,15,NULIDAD ELECTORAL,15,MESA DE SUFRAGIO,
140992,SEPEG.2021003532,2021.10740.EGN.HVCA.NEL.MSF.00,1366,FUERZA POPULAR,HUANCAVELICA,TAYACAJA,SURCUBAMBA,RESUELTO,SEGUNDA VUELTA PRESIDENCIAL,1586,HUANCAVELICA,15,NULIDAD ELECTORAL,15,MESA DE SUFRAGIO,PE-HUV
142045,SEPEG.2021004569,SEPEG.2021003540APL.01,1366,FUERZA POPULAR,AYACUCHO,CANGALLO,MARIA PARADO DE BELLIDO,RESUELTO,SEGUNDA VUELTA PRESIDENCIAL,1575,CANGALLO,15,NULIDAD ELECTORAL,2,APELACIÓN,PE-AYA
140715,SEPEG.2021003256,2021.10465.GEN.HMGA.NEL.MSF.00,1366,FUERZA POPULAR,AYACUCHO,HUAMANGA,SAN JUAN BAUTISTA,RESUELTO,SEGUNDA VUELTA PRESIDENCIAL,1585,HUAMANGA,15,NULIDAD ELECTORAL,15,MESA DE SUFRAGIO,PE-AYA
140586,SEPEG.2021003128,2021.10337.EGN.TACN.NEL.MSF.00,1366,FUERZA POPULAR,TACNA,TACNA,CORONEL GREGORIO ALBARRACIN LANCHIPA,RESUELTO,SEGUNDA VUELTA PRESIDENCIAL,1622,TACNA,15,NULIDAD ELECTORAL,15,MESA DE SUFRAGIO,PE-TAC
140227,SEPEG.2021002775,2021.09982.GEN.AQP2.NEL.MSF.00,1366,FUERZA POPULAR,AREQUIPA,AREQUIPA,TIABAYA,RESUELTO,SEGUNDA VUELTA PRESIDENCIAL,1570,AREQUIPA 2,15,NULIDAD ELECTORAL,15,MESA DE SUFRAGIO,PE-ARE
140222,SEPEG.2021002770,2021.09977.EGN.AQP2.NEL.MSF.00,1366,FUERZA POPULAR,AREQUIPA,AREQUIPA,SACHACA,RESUELTO,SEGUNDA VUELTA PRESIDENCIAL,1570,AREQUIPA 2,15,NULIDAD ELECTORAL,15,MESA DE SUFRAGIO,PE-ARE
141674,SEPEG.2021004204,2021.11394.GEN.HNCO.NEL.MSF.00,1366,FUERZA POPULAR,HUANUCO,YAROWILCA,CHAVINILLO,RESUELTO,SEGUNDA VUELTA PRESIDENCIAL,1588,HUANUCO,15,NULIDAD ELECTORAL,15,MESA DE SUFRAGIO,PE-HUC
140814,SEPEG.2021003354,2021.10563.EGN.ABAN.NEL.MSF.00,1366,FUERZA POPULAR,APURIMAC,GRAU,CHUQUIBAMBILLA,RESUELTO,SEGUNDA VUELTA PRESIDENCIAL,1566,ABANCAY,15,NULIDAD ELECTORAL,15,MESA DE SUFRAGIO,PE-APU
140529,SEPEG.2021003072,2021.10281.EGN.TBPT.NEL.MSF.00,1366,FUERZA POPULAR,MADRE DE DIOS,TAMBOPATA,TAMBOPATA,RESUELTO,SEGUNDA VUELTA PRESIDENCIAL,1623,TAMBOPATA,15,NULIDAD ELECTORAL,15,MESA DE SUFRAGIO,PE-MDD
140472,SEPEG.2021003015,2021.10224.EGN.CAJA.NEL.MSF.00,1366,FUERZA POPULAR,CAJAMARCA,CELENDIN,CELENDIN,RESUELTO,SEGUNDA VUELTA PRESIDENCIAL,1572,CAJAMARCA,15,NULIDAD ELECTORAL,15,MESA DE SUFRAGIO,PE-CAJ
140286,SEPEG.2021002832,2021.10040.GEN.HUAR.NEL.MSF.00,1366,FUERZA POPULAR,ANCASH,POMABAMBA,HUAYLLAN,RESUELTO,SEGUNDA VUELTA PRESIDENCIAL,1590,HUARI,15,NULIDAD ELECTORAL,15,MESA DE SUFRAGIO,PE-ANC
142160,SEPEG.2021004672,SEPEG.2021004348QDA.01,1366,FUERZA POPULAR,ANCASH,HUARAZ,INDEPENDENCIA,RESUELTO,SEGUNDA VUELTA PRESIDENCIAL,1,JURADO NACIONAL DE ELECCIONES,15,NULIDAD ELECTORAL,18,QUEJA POR DENEGATORIA DE APELACIÓN,PE-ANC
141540,SEPEG.2021004070,2021.11260.EGN.AAMZ.NEL.MSF.00,1366,FUERZA POPULAR,LORETO,ALTO AMAZONAS,BALSAPUERTO,RESUELTO,SEGUNDA VUELTA PRESIDENCIAL,1567,ALTO AMAZONAS,15,NULIDAD ELECTORAL,15,MESA DE SUFRAGIO,PE-LOR
140864,SEPEG.2021003404,2021.10613.EGN.HMGA.NEL.MSF.00,1366,FUERZA POPULAR,AYACUCHO,HUAMANGA,QUINUA,RESUELTO,SEGUNDA VUELTA PRESIDENCIAL,1585,HUAMANGA,15,NULIDAD ELECTORAL,15,MESA DE SUFRAGIO,PE-AYA
141821,SEPEG.2021004351,SEPEG.2021002936APL.01,1366,FUERZA POPULAR,ANCASH,HUARAZ,HUARAZ,RESUELTO,SEGUNDA VUELTA PRESIDENCIAL,1589,HUARAZ,15,NULIDAD ELECTORAL,2,APELACIÓN,PE-ANC
142150,SEPEG.2021004662,SEPEG.2021003306APL.01,1366,FUERZA POPULAR,AYACUCHO,HUAMANGA,ACOCRO,RESUELTO,SEGUNDA VUELTA PRESIDENCIAL,1585,HUAMANGA,15,NULIDAD ELECTORAL,2,APELACIÓN,PE-AYA
141933,SEPEG.2021004459,SEPEG.2021002902APL.01,1366,FUERZA POPULAR,AREQUIPA,CASTILLA,APLAO,RESUELTO,SEGUNDA VUELTA PRESIDENCIAL,1577,CASTILLA,15,NULIDAD ELECTORAL,2,APELACIÓN,PE-ARE
140777,SEPEG.2021003317,2021.10526.GEN.ABAN.NEL.MSF.00,1366,FUERZA POPULAR,APURIMAC,AYMARAES,YANACA,RESUELTO,SEGUNDA VUELTA PRESIDENCIAL,1566,ABANCAY,15,NULIDAD ELECTORAL,15,MESA DE SUFRAGIO,PE-APU
140774,SEPEG.2021003314,2021.10523.GEN.ABAN.NEL.MSF.00,1366,FUERZA POPULAR,APURIMAC,ABANCAY,ABANCAY,RESUELTO,SEGUNDA VUELTA PRESIDENCIAL,1566,ABANCAY,15,NULIDAD ELECTORAL,15,MESA DE SUFRAGIO,PE-APU
140430,SEPEG.2021002974,2021.10182.GEN.MOYO.NEL.MSF.00,1366,FUERZA POPULAR,SAN MARTIN,RIOJA,ELIAS SOPLIN VARGAS,RESUELTO,SEGUNDA VUELTA PRESIDENCIAL,1612,MOYOBAMBA,15,NULIDAD ELECTORAL,15,MESA DE SUFRAGIO,PE-SAM
140323,SEPEG.2021002868,2021.10076.EGN.CHTA.NEL.MSF.00,1366,FUERZA POPULAR,CAJAMARCA,CHOTA,LAJAS,RESUELTO,SEGUNDA VUELTA PRESIDENCIAL,1581,CHOTA,15,NULIDAD ELECTORAL,15,MESA DE SUFRAGIO,PE-CAJ
140689,SEPEG.2021003230,2021.10439.EGN.CSCO.NEL.MSF.00,1366,FUERZA POPULAR,CUSCO,QUISPICANCHI,QUIQUIJANA,RESUELTO,SEGUNDA VUELTA PRESIDENCIAL,1583,CUSCO,15,NULIDAD ELECTORAL,15,MESA DE SUFRAGIO,PE-CUS
141688,SEPEG.2021004218,2021.11407.EGN.AAMZ.NEL.MSF.00,1366,FUERZA POPULAR,LORETO,ALTO AMAZONAS,TENIENTE CESAR LOPEZ ROJAS,RESUELTO,SEGUNDA VUELTA PRESIDENCIAL,1567,ALTO AMAZONAS,15,NULIDAD ELECTORAL,15,MESA DE SUFRAGIO,PE-LOR
141671,SEPEG.2021004201,2021.11391.GEN.AAMZ.NEL.MSF.00,1366,FUERZA POPULAR,LORETO,ALTO AMAZONAS,BALSAPUERTO,RESUELTO,SEGUNDA VUELTA PRESIDENCIAL,1567,ALTO AMAZONAS,15,NULIDAD ELECTORAL,15,MESA DE SUFRAGIO,PE-LOR
140835,SEPEG.2021003375,2021.10584.EGN.HMGA.NEL.MSF.00,1366,FUERZA POPULAR,AYACUCHO,HUAMANGA,PACAYCASA,RESUELTO,SEGUNDA VUELTA PRESIDENCIAL,1585,HUAMANGA,15,NULIDAD ELECTORAL,15,MESA DE SUFRAGIO,PE-AYA
140914,SEPEG.2021003454,2021.10663.EGN.HMGA.NEL.MSF.00,1366,FUERZA POPULAR,AYACUCHO,HUAMANGA,SAN JUAN BAUTISTA,RESUELTO,SEGUNDA VUELTA PRESIDENCIAL,1585,HUAMANGA,15,NULIDAD ELECTORAL,15,MESA DE SUFRAGIO,PE-AYA
142253,SEPEG.2021004758,SEPEG.2021003398APL.01,1366,FUERZA POPULAR,AYACUCHO,HUAMANGA,VINCHOS,RESUELTO,SEGUNDA VUELTA PRESIDENCIAL,1585,HUAMANGA,15,NULIDAD ELECTORAL,2,APELACIÓN,PE-AYA
141957,SEPEG.2021004483,SEPEG.2021003014APL.01,1366,FUERZA POPULAR,PIURA,AYABACA,FRIAS,RESUELTO,SEGUNDA VUELTA PRESIDENCIAL,1621,SULLANA,15,NULIDAD ELECTORAL,2,APELACIÓN,PE-PIU
141834,SEPEG.2021004364,SEPEG.2021003462APL.01,1366,FUERZA POPULAR,HUANUCO,HUANUCO,SANTA MARIA DEL VALLE,RESUELTO,SEGUNDA VUELTA PRESIDENCIAL,1588,HUANUCO,15,NULIDAD ELECTORAL,2,APELACIÓN,PE-HUC
141565,SEPEG.2021004095,2021.11285.EGN.AAMZ.NEL.MSF.00,1366,FUERZA POPULAR,LORETO,DATEM DEL MARAÑON,ANDOAS,RESUELTO,SEGUNDA VUELTA PRESIDENCIAL,1567,ALTO AMAZONAS,15,NULIDAD ELECTORAL,15,MESA DE SUFRAGIO,PE-LOR
140651,SEPEG.2021003192,2021.10401.EGN.LPRA.NEL.MSF.00,1366,FUERZA POPULAR,HUANUCO,MARAÑON,SANTA ROSA DE ALTO YANAJANCA,RESUELTO,SEGUNDA VUELTA PRESIDENCIAL,1596,LEONCIO PRADO,15,NULIDAD ELECTORAL,15,MESA DE SUFRAGIO,PE-HUC
142330,SEPEG.2021004832,SEPEG.2021002858APL.01,1366,FUERZA POPULAR,SAN MARTIN,MOYOBAMBA,CALZADA,RESUELTO,SEGUNDA VUELTA PRESIDENCIAL,1612,MOYOBAMBA,15,NULIDAD ELECTORAL,2,APELACIÓN,PE-SAM
142173,SEPEG.2021004685,SEPEG.2021004370QDA.01,1366,FUERZA POPULAR,HUANUCO,HUANUCO,SANTA MARIA DEL VALLE,REGISTRADO,SEGUNDA VUELTA PRESIDENCIAL,1,JURADO NACIONAL DE ELECCIONES,15,NULIDAD ELECTORAL,18,QUEJA POR DENEGATORIA DE APELACIÓN,PE-HUC
142170,SEPEG.2021004682,SEPEG.2021004375QDA.01,1366,FUERZA POPULAR,HUANUCO,YAROWILCA,CHACABAMBA,REGISTRADO,SEGUNDA VUELTA PRESIDENCIAL,1,JURADO NACIONAL DE ELECCIONES,15,NULIDAD ELECTORAL,18,QUEJA POR DENEGATORIA DE APELACIÓN,PE-HUC
142104,SEPEG.2021004618,SEPEG.2021003061APL.01,1366,FUERZA POPULAR,MADRE DE DIOS,TAMBOPATA,TAMBOPATA,RESUELTO,SEGUNDA VUELTA PRESIDENCIAL,1623,TAMBOPATA,15,NULIDAD ELECTORAL,2,APELACIÓN,PE-MDD
141989,SEPEG.2021004513,SEPEG.2021002838APL.01,1366,FUERZA POPULAR,ANCASH,HUARAZ,PARIACOTO,RESUELTO,SEGUNDA VUELTA PRESIDENCIAL,1589,HUARAZ,15,NULIDAD ELECTORAL,2,APELACIÓN,PE-ANC
140726,SEPEG.2021003267,2021.10476.EGN.HMGA.NEL.MSF.00,1366,FUERZA POPULAR,AYACUCHO,HUANTA,IGUAIN,RESUELTO,SEGUNDA VUELTA PRESIDENCIAL,1585,HUAMANGA,15,NULIDAD ELECTORAL,15,MESA DE SUFRAGIO,PE-AYA
142244,SEPEG.2021004749,SEPEG.2021004045APL.01,1366,FUERZA POPULAR,LORETO,ALTO AMAZONAS,LAGUNAS,RESUELTO,SEGUNDA VUELTA PRESIDENCIAL,1567,ALTO AMAZONAS,15,NULIDAD ELECTORAL,2,APELACIÓN,PE-LOR
140742,SEPEG.2021003283,2021.10492.EGN.HMGA.NEL.MSF.00,1366,FUERZA POPULAR,AYACUCHO,HUANTA,IGUAIN,RESUELTO,SEGUNDA VUELTA PRESIDENCIAL,1585,HUAMANGA,15,NULIDAD ELECTORAL,15,MESA DE SUFRAGIO,PE-AYA
140741,SEPEG.2021003282,2021.10491.EGN.PUNO.NEL.MSF.00,1366,FUERZA POPULAR,PUNO,PUNO,ATUNCOLLA,RESUELTO,SEGUNDA VUELTA PRESIDENCIAL,1617,PUNO,15,NULIDAD ELECTORAL,15,MESA DE SUFRAGIO,PE-PUN
140535,SEPEG.2021003078,2021.10287.GEN.TBPT.NEL.MSF.00,1366,FUERZA POPULAR,MADRE DE DIOS,TAMBOPATA,TAMBOPATA,RESUELTO,SEGUNDA VUELTA PRESIDENCIAL,1623,TAMBOPATA,15,NULIDAD ELECTORAL,15,MESA DE SUFRAGIO,PE-MDD
140310,SEPEG.2021002856,2021.10064.GEN.HUAR.NEL.MSF.00,1366,FUERZA POPULAR,ANCASH,MARISCAL LUZURIAGA,CASCA,RESUELTO,SEGUNDA VUELTA PRESIDENCIAL,1590,HUARI,15,NULIDAD ELECTORAL,15,MESA DE SUFRAGIO,PE-ANC
141912,SEPEG.2021004438,SEPEG.2021003210APL.01,1366,FUERZA POPULAR,HUANUCO,YAROWILCA,APARICIO POMARES,RESUELTO,SEGUNDA VUELTA PRESIDENCIAL,1588,HUANUCO,15,NULIDAD ELECTORAL,2,APELACIÓN,PE-HUC
141899,SEPEG.2021004425,SEPEG.2021003179APL.01,1366,FUERZA POPULAR,TACNA,TACNA,CORONEL GREGORIO ALBARRACIN LANCHIPA,RESUELTO,SEGUNDA VUELTA PRESIDENCIAL,1622,TACNA,15,NULIDAD ELECTORAL,2,APELACIÓN,PE-TAC
140794,SEPEG.2021003334,2021.10543.EGN.ANDA.NEL.MSF.00,1366,FUERZA POPULAR,APURIMAC,ANDAHUAYLAS,SAN ANTONIO DE CACHI,RESUELTO,SEGUNDA VUELTA PRESIDENCIAL,1568,ANDAHUAYLAS,15,NULIDAD ELECTORAL,15,MESA DE SUFRAGIO,PE-APU
142152,SEPEG.2021004664,SEPEG.2021003240APL.01,1366,FUERZA POPULAR,AYACUCHO,HUANTA,HUANTA,RESUELTO,SEGUNDA VUELTA PRESIDENCIAL,1585,HUAMANGA,15,NULIDAD ELECTORAL,2,APELACIÓN,PE-AYA
142144,SEPEG.2021004656,SEPEG.2021003397APL.01,1366,FUERZA POPULAR,AYACUCHO,HUAMANGA,TAMBILLO,RESUELTO,SEGUNDA VUELTA PRESIDENCIAL,1585,HUAMANGA,15,NULIDAD ELECTORAL,2,APELACIÓN,PE-AYA
142110,SEPEG.2021004623,SEPEG.2021004365QDA.01,1366,FUERZA POPULAR,HUANUCO,YAROWILCA,CHORAS,REGISTRADO,SEGUNDA VUELTA PRESIDENCIAL,1,JURADO NACIONAL DE ELECCIONES,15,NULIDAD ELECTORAL,18,QUEJA POR DENEGATORIA DE APELACIÓN,PE-HUC
